"ID
операции"	Дата	Магазин	Артикул	Операция	"Количество
упаковок, шт"	Цена руб/шт
32179	11.06.2021	М93	35	Поставка	500	44
32180	11.06.2021	М93	37	Продажа	479	72
32181	11.06.2021	М93	39	Продажа	84	536
32182	11.06.2021	М93	46	Поставка	300	40
32183	11.06.2021	М93	50	Поставка	50	88
32184	11.06.2021	М93	50	Продажа	82	87
32185	11.06.2021	М93	51	Поставка	100	403
32186	11.06.2021	М93	52	Продажа	734	28
32187	11.06.2021	М93	54	Поставка	500	97
32188	11.06.2021	М93	54	Продажа	476	142
32189	11.06.2021	М93	60	Поставка	100	144
32190	11.06.2021	М93	62	Продажа	58	176
32191	11.06.2021	М94	5	Поставка	400	43
32192	11.06.2021	М94	5	Продажа	521	38
32193	11.06.2021	М94	6	Поставка	200	193
32194	11.06.2021	М94	9	Продажа	226	85
32195	11.06.2021	М94	11	Продажа	133	233
32196	11.06.2021	М94	13	Продажа	569	68
32197	11.06.2021	М94	15	Продажа	199	70
32198	11.06.2021	М94	18	Продажа	700	69
32199	11.06.2021	М94	19	Поставка	300	149
32200	11.06.2021	М94	22	Продажа	47	368
32201	11.06.2021	М94	25	Поставка	100	106
32202	11.06.2021	М94	26	Поставка	400	72
32203	11.06.2021	М94	27	Поставка	100	364
32204	11.06.2021	М94	28	Продажа	239	53
32205	11.06.2021	М94	33	Поставка	300	47
32206	11.06.2021	М94	34	Поставка	400	101
32207	11.06.2021	М94	40	Продажа	128	308
32208	11.06.2021	М94	42	Поставка	200	62
32209	11.06.2021	М94	43	Поставка	200	65
32210	11.06.2021	М94	44	Поставка	300	71
32211	11.06.2021	М94	45	Продажа	77	48
32212	11.06.2021	М94	47	Продажа	149	545
32213	11.06.2021	М94	49	Поставка	600	48
32214	11.06.2021	М94	49	Продажа	589	51
32215	11.06.2021	М94	54	Поставка	700	80
32216	11.06.2021	М94	56	Поставка	300	74
32217	11.06.2021	М94	59	Продажа	224	274
32218	11.06.2021	М94	64	Поставка	500	51
32219	11.06.2021	М95	5	Поставка	400	44
32220	11.06.2021	М95	7	Продажа	100	36
32221	11.06.2021	М95	10	Поставка	200	183
32222	11.06.2021	М95	12	Поставка	200	144
32223	11.06.2021	М95	12	Продажа	293	226
32224	11.06.2021	М95	13	Продажа	538	50
32225	11.06.2021	М95	14	Поставка	200	181
32226	11.06.2021	М95	15	Поставка	200	48
32227	11.06.2021	М95	15	Продажа	177	68
32228	11.06.2021	М95	16	Продажа	156	548
32229	11.06.2021	М95	18	Продажа	594	72
32230	11.06.2021	М95	20	Продажа	700	115
32231	11.06.2021	М95	24	Поставка	300	207
32232	11.06.2021	М95	26	Поставка	400	57
32233	11.06.2021	М95	26	Продажа	280	102
32234	11.06.2021	М95	31	Поставка	400	60
32235	11.06.2021	М95	46	Продажа	254	63
32236	11.06.2021	М95	48	Продажа	357	118
32237	11.06.2021	М95	49	Продажа	455	75
32238	11.06.2021	М95	57	Поставка	300	340
32239	11.06.2021	М95	58	Продажа	81	196
32240	11.06.2021	М95	59	Поставка	200	234
32241	11.06.2021	М95	63	Поставка	50	228
32242	11.06.2021	М96	2	Поставка	100	64
32243	11.06.2021	М96	3	Поставка	200	65
32244	11.06.2021	М96	5	Продажа	232	38
32245	11.06.2021	М96	7	Поставка	50	41
32246	11.06.2021	М96	8	Поставка	200	44
32247	11.06.2021	М96	10	Поставка	100	195
32248	11.06.2021	М96	12	Поставка	200	144
32249	11.06.2021	М96	13	Поставка	200	48
32250	11.06.2021	М96	14	Продажа	114	264
32251	11.06.2021	М96	16	Поставка	50	364
32252	11.06.2021	М96	19	Поставка	100	200
32253	11.06.2021	М96	22	Поставка	20	340
32254	11.06.2021	М96	31	Продажа	196	47
32255	11.06.2021	М96	36	Поставка	50	319
32256	11.06.2021	М96	41	Поставка	100	106
32257	11.06.2021	М96	42	Поставка	100	66
32258	11.06.2021	М96	44	Поставка	100	70
32259	11.06.2021	М96	44	Продажа	124	64
32260	11.06.2021	М96	45	Продажа	34	48
32261	11.06.2021	М96	47	Поставка	50	442
32262	11.06.2021	М96	49	Поставка	200	60
32263	11.06.2021	М96	51	Поставка	50	414
32264	11.06.2021	М96	53	Продажа	170	104
32265	11.06.2021	М96	55	Поставка	200	47
32266	11.06.2021	М96	56	Поставка	100	80
32267	11.06.2021	М96	58	Поставка	40	173
32268	11.06.2021	М96	58	Продажа	50	241
32269	11.06.2021	М96	59	Продажа	94	210
32270	11.06.2021	М96	62	Поставка	30	114
32271	11.06.2021	М97	3	Поставка	200	80
32272	11.06.2021	М97	8	Продажа	243	48
32273	11.06.2021	М97	10	Продажа	112	224
32274	11.06.2021	М97	12	Продажа	158	158
32275	11.06.2021	М97	14	Продажа	132	222
32276	11.06.2021	М97	15	Продажа	86	71
32277	11.06.2021	М97	17	Поставка	50	141
32278	11.06.2021	М97	20	Поставка	400	103
32279	11.06.2021	М97	21	Продажа	91	162
32280	11.06.2021	М97	22	Продажа	26	410
32281	11.06.2021	М97	23	Продажа	61	680
32282	11.06.2021	М97	24	Продажа	125	229
32283	11.06.2021	М97	25	Поставка	50	112
32284	11.06.2021	М97	29	Продажа	363	45
32285	11.06.2021	М97	31	Поставка	200	57
32286	11.06.2021	М97	33	Поставка	100	41
32287	11.06.2021	М97	34	Поставка	200	96
32288	11.06.2021	М97	35	Продажа	287	48
32289	11.06.2021	М97	37	Поставка	200	77
32290	11.06.2021	М97	38	Поставка	100	84
32291	11.06.2021	М97	38	Продажа	118	104
32292	11.06.2021	М97	41	Продажа	163	143
32293	11.06.2021	М97	43	Поставка	100	90
32294	11.06.2021	М97	49	Поставка	300	54
32295	11.06.2021	М97	53	Поставка	100	60
32296	11.06.2021	М97	54	Продажа	287	102
32297	11.06.2021	М97	55	Поставка	100	45
32298	11.06.2021	М97	56	Поставка	100	86
32299	11.06.2021	М97	61	Поставка	40	76
32300	11.06.2021	М98	1	Поставка	200	189
32301	11.06.2021	М98	4	Продажа	163	16
32302	11.06.2021	М98	6	Продажа	230	263
32303	11.06.2021	М98	8	Поставка	400	47
32304	11.06.2021	М98	8	Продажа	526	68
32305	11.06.2021	М98	10	Поставка	200	168
32306	11.06.2021	М98	11	Продажа	132	218
32307	11.06.2021	М98	18	Продажа	506	55
32308	11.06.2021	М98	19	Продажа	315	175
32309	11.06.2021	М98	20	Продажа	789	111
32310	11.06.2021	М98	21	Поставка	100	148
32311	11.06.2021	М98	24	Продажа	248	166
32312	11.06.2021	М98	26	Продажа	291	67
32313	11.06.2021	М98	31	Продажа	402	55
32314	11.06.2021	М98	35	Поставка	600	53
32315	11.06.2021	М98	37	Продажа	471	90
32316	11.06.2021	М98	38	Продажа	230	75
32317	11.06.2021	М98	40	Поставка	100	274
32318	11.06.2021	М98	44	Поставка	300	53
32319	11.06.2021	М98	44	Продажа	219	74
32320	11.06.2021	М98	45	Продажа	67	54
32321	11.06.2021	М98	50	Поставка	100	75
32322	11.06.2021	М98	50	Продажа	76	91
32323	11.06.2021	М98	51	Продажа	90	500
32324	11.06.2021	М98	55	Продажа	388	58
32325	11.06.2021	М98	56	Продажа	212	114
32326	11.06.2021	М98	60	Поставка	100	146
32327	11.06.2021	М99	2	Продажа	14	102
32328	11.06.2021	М99	3	Поставка	20	74
32329	11.06.2021	М99	4	Поставка	10	12
32330	11.06.2021	М99	4	Продажа	7	20
32331	11.06.2021	М99	5	Продажа	26	46
32332	11.06.2021	М99	8	Продажа	36	60
32333	11.06.2021	М99	10	Продажа	10	195
32334	11.06.2021	М99	11	Поставка	10	209
32335	11.06.2021	М99	11	Продажа	9	315
32336	11.06.2021	М99	13	Поставка	30	46
32337	11.06.2021	М99	15	Поставка	10	58
32338	11.06.2021	М99	16	Поставка	10	320
32339	11.06.2021	М99	18	Поставка	50	63
32340	11.06.2021	М99	18	Продажа	32	59
32341	11.06.2021	М99	20	Продажа	38	111
32342	11.06.2021	М99	21	Продажа	12	189
32343	11.06.2021	М99	22	Поставка	10	291
32344	11.06.2021	М99	25	Продажа	9	143
32345	11.06.2021	М99	28	Поставка	20	34
32346	11.06.2021	М99	28	Продажа	21	37
32347	11.06.2021	М99	31	Поставка	20	59
32348	11.06.2021	М99	32	Поставка	20	51
32349	11.06.2021	М99	32	Продажа	21	56
32350	11.06.2021	М99	33	Поставка	10	53
32351	11.06.2021	М99	37	Поставка	30	84
32352	11.06.2021	М99	38	Поставка	10	76
32353	11.06.2021	М99	39	Поставка	10	456
32354	11.06.2021	М99	40	Поставка	10	230
32355	11.06.2021	М99	42	Поставка	10	66
32356	11.06.2021	М99	43	Поставка	10	84
32357	11.06.2021	М99	50	Поставка	10	82
32358	11.06.2021	М99	52	Продажа	47	34
32359	11.06.2021	М99	54	Поставка	40	87
32360	11.06.2021	М99	57	Поставка	20	340
32361	11.06.2021	М99	59	Продажа	11	180
32362	11.06.2021	М99	60	Поставка	10	123
32363	11.06.2021	М99	61	Продажа	6	81
32364	12.06.2021	М01	4	Продажа	15	20
32365	12.06.2021	М01	5	Поставка	50	35
32366	12.06.2021	М01	6	Поставка	40	173
32367	12.06.2021	М01	7	Продажа	15	49
32368	12.06.2021	М01	9	Продажа	42	116
32369	12.06.2021	М01	10	Поставка	20	160
32370	12.06.2021	М01	10	Продажа	20	267
32371	12.06.2021	М01	15	Поставка	20	51
32372	12.06.2021	М01	16	Продажа	19	444
32373	12.06.2021	М01	19	Поставка	40	158
32374	12.06.2021	М01	19	Продажа	32	220
32375	12.06.2021	М01	20	Продажа	98	113
32376	12.06.2021	М01	21	Продажа	18	166
32377	12.06.2021	М01	24	Продажа	38	239
32378	12.06.2021	М01	28	Продажа	32	47
32379	12.06.2021	М01	29	Поставка	100	34
32380	12.06.2021	М01	30	Поставка	30	169
32381	12.06.2021	М01	33	Поставка	40	56
32382	12.06.2021	М01	33	Продажа	38	49
32383	12.06.2021	М01	34	Поставка	40	105
32384	12.06.2021	М01	34	Продажа	37	103
32385	12.06.2021	М01	35	Поставка	50	42
32386	12.06.2021	М01	35	Продажа	68	68
32387	12.06.2021	М01	36	Продажа	19	494
32388	12.06.2021	М01	37	Продажа	49	93
32389	12.06.2021	М01	38	Поставка	30	69
32390	12.06.2021	М01	41	Продажа	35	145
32391	12.06.2021	М01	43	Продажа	30	94
32392	12.06.2021	М01	44	Продажа	28	71
32393	12.06.2021	М01	51	Продажа	14	359
32394	12.06.2021	М01	52	Продажа	82	41
32395	12.06.2021	М01	53	Поставка	40	62
32396	12.06.2021	М01	54	Поставка	100	81
32397	12.06.2021	М01	56	Поставка	30	77
32398	12.06.2021	М01	56	Продажа	29	86
32399	12.06.2021	М01	59	Поставка	20	232
32400	12.06.2021	М01	62	Поставка	10	139
32401	12.06.2021	М01	64	Продажа	63	52
32402	12.06.2021	М02	2	Продажа	25	107
32403	12.06.2021	М02	6	Продажа	24	184
32404	12.06.2021	М02	7	Продажа	15	39
32405	12.06.2021	М02	9	Поставка	40	97
32406	12.06.2021	М02	12	Поставка	30	138
32407	12.06.2021	М02	13	Продажа	56	48
32408	12.06.2021	М02	17	Поставка	20	197
32409	12.06.2021	М02	18	Поставка	100	57
32410	12.06.2021	М02	22	Поставка	10	308
32411	12.06.2021	М02	22	Продажа	5	399
32412	12.06.2021	М02	23	Поставка	20	505
32413	12.06.2021	М02	24	Поставка	30	184
32414	12.06.2021	М02	24	Продажа	32	230
32415	12.06.2021	М02	25	Поставка	20	121
32416	12.06.2021	М02	25	Продажа	18	180
32417	12.06.2021	М02	28	Продажа	31	50
32418	12.06.2021	М02	29	Продажа	93	51
32419	12.06.2021	М02	33	Поставка	40	54
32420	12.06.2021	М02	34	Продажа	36	123
32421	12.06.2021	М02	38	Продажа	32	93
32422	12.06.2021	М02	39	Поставка	10	480
32423	12.06.2021	М02	40	Продажа	18	334
32424	12.06.2021	М02	45	Поставка	10	39
32425	12.06.2021	М02	48	Поставка	30	107
32426	12.06.2021	М02	50	Продажа	10	114
32427	12.06.2021	М02	51	Продажа	14	403
32428	12.06.2021	М02	54	Поставка	50	86
32429	12.06.2021	М02	55	Продажа	49	58
32430	12.06.2021	М02	56	Продажа	28	131
32431	12.06.2021	М02	57	Поставка	50	363
32432	12.06.2021	М02	59	Продажа	22	230
32433	12.06.2021	М02	60	Продажа	15	144
32434	12.06.2021	М02	61	Продажа	11	104
32435	12.06.2021	М02	62	Поставка	10	114
32436	12.06.2021	М02	64	Поставка	50	51
32437	12.06.2021	М02	64	Продажа	62	58
32438	12.06.2021	М03	2	Поставка	40	74
32439	12.06.2021	М03	5	Поставка	50	32
32440	12.06.2021	М03	6	Продажа	24	221
32441	12.06.2021	М03	7	Поставка	10	30
32442	12.06.2021	М03	15	Поставка	20	52
32443	12.06.2021	М03	15	Продажа	25	67
32444	12.06.2021	М03	17	Поставка	20	160
32445	12.06.2021	М03	19	Поставка	40	184
32446	12.06.2021	М03	21	Поставка	20	194
32447	12.06.2021	М03	22	Продажа	5	480
32448	12.06.2021	М03	25	Продажа	19	155
32449	12.06.2021	М03	27	Поставка	10	392
32450	12.06.2021	М03	32	Продажа	47	76
32451	12.06.2021	М03	34	Поставка	50	94
32452	12.06.2021	М03	34	Продажа	39	108
32453	12.06.2021	М03	36	Продажа	17	490
32454	12.06.2021	М03	38	Продажа	27	81
32455	12.06.2021	М03	40	Поставка	10	221
32456	12.06.2021	М03	41	Продажа	49	126
32457	12.06.2021	М03	45	Продажа	8	38
32458	12.06.2021	М03	47	Продажа	18	578
32459	12.06.2021	М03	48	Поставка	50	97
32460	12.06.2021	М03	48	Продажа	48	160
32461	12.06.2021	М03	50	Поставка	10	88
32462	12.06.2021	М03	54	Продажа	70	127
32463	12.06.2021	М03	55	Поставка	50	51
32464	12.06.2021	М03	58	Поставка	10	156
32465	12.06.2021	М03	59	Поставка	30	192
32466	12.06.2021	М03	61	Поставка	10	107
32467	12.06.2021	М03	62	Поставка	10	133
32468	12.06.2021	М03	64	Продажа	73	43
32469	12.06.2021	М04	2	Продажа	29	101
32470	12.06.2021	М04	5	Поставка	50	40
32471	12.06.2021	М04	8	Продажа	52	67
32472	12.06.2021	М04	9	Продажа	41	112
32473	12.06.2021	М04	10	Поставка	20	211
32474	12.06.2021	М04	11	Продажа	14	244
32475	12.06.2021	М04	12	Продажа	29	195
32476	12.06.2021	М04	13	Продажа	76	43
32477	12.06.2021	М04	17	Продажа	21	155
32478	12.06.2021	М04	24	Продажа	28	247
32479	12.06.2021	М04	26	Продажа	51	71
32480	12.06.2021	М04	28	Продажа	35	48
32481	12.06.2021	М04	29	Продажа	65	52
32482	12.06.2021	М04	30	Поставка	30	158
32483	12.06.2021	М04	36	Продажа	20	410
32484	12.06.2021	М04	37	Продажа	52	85
32485	12.06.2021	М04	42	Поставка	20	60
32486	12.06.2021	М04	44	Поставка	30	54
32487	12.06.2021	М04	44	Продажа	26	75
32488	12.06.2021	М04	49	Поставка	50	47
32489	12.06.2021	М04	54	Продажа	60	134
32490	12.06.2021	М04	55	Продажа	39	53
32491	12.06.2021	М04	58	Поставка	10	153
32492	12.06.2021	М04	58	Продажа	9	247
32493	12.06.2021	М04	62	Поставка	10	144
32494	12.06.2021	М05	2	Продажа	51	72
32495	12.06.2021	М05	5	Поставка	100	44
32496	12.06.2021	М05	6	Продажа	51	180
32497	12.06.2021	М05	8	Поставка	100	60
32498	12.06.2021	М05	8	Продажа	117	68
32499	12.06.2021	М05	10	Поставка	50	156
32500	12.06.2021	М05	10	Продажа	55	246
32501	12.06.2021	М05	18	Продажа	157	71
32502	12.06.2021	М05	19	Поставка	50	216
32503	12.06.2021	М05	19	Продажа	66	261
32504	12.06.2021	М05	23	Поставка	30	440
32505	12.06.2021	М05	25	Продажа	28	127
32506	12.06.2021	М05	29	Продажа	168	33
32507	12.06.2021	М05	34	Продажа	72	98
32508	12.06.2021	М05	39	Поставка	30	444
32509	12.06.2021	М05	42	Продажа	44	94
32510	12.06.2021	М05	45	Поставка	10	48
32511	12.06.2021	М05	51	Продажа	29	522
32512	12.06.2021	М05	52	Поставка	200	26
32513	12.06.2021	М05	56	Поставка	50	76
32514	12.06.2021	М05	56	Продажа	61	117
32515	12.06.2021	М05	57	Продажа	75	337
32516	12.06.2021	М05	59	Поставка	50	192
32517	12.06.2021	М05	62	Поставка	20	120
32518	12.06.2021	М06	5	Поставка	500	41
32519	12.06.2021	М06	5	Продажа	473	55
32520	12.06.2021	М06	6	Поставка	200	148
32521	12.06.2021	М06	8	Поставка	400	57
32522	12.06.2021	М06	8	Продажа	443	55
32523	12.06.2021	М06	13	Поставка	400	42
